,Symbol,DivdendToPrice
82,EWZ,0.0
83,RSP,0.0
84,DVN,0.09786229872293171
85,SQ,0.0
86,NLY,0.13521819299323912
87,APA,0.0173447789275635
88,TSM,0.046929462365591396
89,GSK,0.012980139488542014
90,NFLX,0.0
91,RIO,0.23263525305410124
92,RCL,0.0
93,DIA,0.0
94,SIVR,0.0
95,TCOM,0.0
96,FCX,0.023316062176165803
97,XLK,0.0
98,PINS,0.0
99,AEHR,0.0
100,ROKU,0.0
101,XLRE,0.0
102,KO,0.055035773252614203
103,CVX,0.05174029869399487
104,GM,0.002676977989292088
105,MPW,0.1962524654832347
106,BTG,0.07523510971786834
107,VGSH,0.0
108,SMH,0.0
109,DRN,0.0
110,HUT,0.0
111,SBSW,0.25592845360824745
112,HYG,0.0
113,PDD,0.0
114,PBR.A,0.0
115,MSI,0.023015009788992822
116,GFI,0.08301260210035005
117,ESTE,0.0
118,FRO,0.013774104683195591
119,STLA,0.0
120,FAS,0.0
121,ASHR,0.0
122,XLB,0.0
123,EFA,0.0
124,PYPL,0.0
125,QYLD,0.0
126,SID,0.13251843636363636
127,LUMN,0.26119402985074625
128,XLU,0.0
129,STM,0.01595354523227384
130,CME,0.05796845574387949
131,C,0.07252903531642568
132,SMTC,0.0
133,BHVN,0.0
134,CNC,0.0
135,ERIC,0.060370327868852464
136,XRT,0.0
137,PRVB,0.0
138,SVXY,0.0
139,BILI,0.0
140,AU,0.06709494459833795
141,MGM,0.0004589963280293758
142,FREY,0.0
143,CLF,0.0
144,NEM,0.07746478873239436
145,SAN,0.04498122448979591
146,SHEL,0.028477968058495284
147,TTD,0.0
148,LAC,0.0
149,RUN,0.0
150,GME,0.0
151,TEF,0.0517123839009288
152,ASML,0.021997842536729147
153,JD,0.02524544179523142
154,RETL,0.0
155,HAL,0.01775731667214732
156,SLB,0.02289269781638882
157,VGK,0.0
158,KLAC,0.02037178507766743
159,SGOL,0.0
160,CHWY,0.0
161,ITUB,0.007636510791366906
162,HPQ,0.06315495207667732
163,VOD,0.1344312389380531
164,TWO,0.3730407523510972
165,FMS,0.1148739097744361
166,M,0.0442947247706422
167,IEF,0.0
168,WDC,0.0
169,BX,0.07698541329011346
170,SOXX,0.0
171,BHP,0.4080971082454084
172,WFC,0.031107920555156737
173,XLV,0.0
174,FUTU,0.0
175,X,0.01169590643274854
176,DNP,0.1219151036525172
177,AA,0.010253781081773905
178,GT,0.0
179,FSLR,0.0
180,LOGI,0.04431494775102226
181,MS,0.0497276067401495
182,LQD,0.0
183,NET,0.0
184,NKE,0.02346259752179899
185,MCHI,0.0
186,GLW,0.058108995403808275
187,LUV,0.0
188,XLY,0.0
189,JPM,0.05472730703906398
190,CSCO,0.0650608393344922
191,IAU,0.0
192,RRC,0.0029531192321889995
193,ENPH,0.0
194,CRWD,0.0
195,NVO,0.02958278493177013
196,PARA,0.1029490616621984
197,BTI,0.1584894050529747
198,UL,0.06674971164936563
199,BCS,0.07529360808709176
200,SLI,0.0
201,W,0.0
202,BA,0.0
203,SPTI,0.0
204,EWJ,0.0
205,EQNR,0.04057888762769579
206,SU,0.0
207,MRVL,0.009917355371900825
208,HPE,0.06741573033707865
209,CCJ,0.0
210,SE,0.0
211,WMT,0.03453640323584318
212,CTRA,0.09691780821917807
213,CLM,0.42956719817767675
214,BITF,0.0
215,XHB,0.0
216,MRNA,0.0
217,SCHD,0.0
218,TRGP,0.02116982907323193
219,DOCU,0.0
220,TWLO,0.0
221,QCOM,0.040277892647423715
222,RITM,0.19204389574759945
223,AUY,0.029442148760330578
224,TDOC,0.0
225,PFE,0.056001890359168256
226,JEPI,0.0
227,VTWO,0.0
228,DELL,1.736625115606936
229,AMAT,0.02106537530266344
230,LNTH,0.0
231,EPD,0.11024409763905564
232,ISTB,0.0
233,BE,0.0
234,DUK,0.06635230717413271
235,OSTK,0.0
236,AEM,0.0703564727954972
237,ABB,0.06914218312674929
238,UBS,0.029672578444747612
239,IDV,0.0
240,URTY,0.0
241,CIG,0.0
242,TECK,0.0
243,VGIT,0.0
244,ABT,0.027114647804302977
245,DIS,0.0
246,IOO,0.0
247,CMCSA,0.06183805944653229
248,PHYS,0.0
249,JKS,0.0
250,XLP,0.0
251,EWG,0.0
252,SHV,0.0
253,ORAN,0.15299887640449436
254,SPTL,0.0
255,PHG,0.12965469686875417
256,BBVA,0.07575875831485587
257,LVS,0.0
258,TEVA,0.0
259,URG,0.0
260,WDS,0.11195700850873268
261,CRM,0.0
262,UWM,0.0
263,STOR,0.08524904214559387
264,STWD,0.17987152034261242
265,VUZI,0.0
266,NYCB,0.12071005917159765
267,TS,0.03777472527472528
268,DDOG,0.0
269,EDU,0.0
270,INFY,0.03549413833528722
271,WYNN,0.0
272,MO,0.14619336758524057
273,CNX,0.0
274,PSEC,0.18376722817764174
275,PFF,0.0
276,SOLO,0.0
277,MOS,0.012485311398354876
278,VIST,0.0
279,UMC,0.1387977720207254
280,ZM,0.0
281,SMG,0.09551656920077974
282,CRF,0.43223416965352474
283,ING,0.16058634593356239
284,PAAS,0.03789731051344743
285,LTHM,0.0
286,APPS,0.0
287,TLH,0.0
288,ARCC,0.19378531073446326
289,ACWI,0.0
290,USFR,0.0
291,IEMG,0.0
292,ADI,0.03001656086116478
293,COP,0.05653531347565605
294,BUD,0.024901059135039715
295,NOW,0.0
296,SAND,0.0
297,SCHO,0.0
298,SAVE,0.0
299,GE,0.006505576208178439
300,WBA,0.09362712975098296
301,ARKW,0.0
302,Z,0.0
303,ATVI,0.012815269256987049
304,EURN,0.0058900523560209425
305,SILV,0.0
306,WOLF,0.0
307,DX,0.212564543889845
308,CRK,0.0
309,CSX,0.02863899887934255
310,BIDU,0.0
311,ZROZ,0.0
312,MMM,0.08286830357142858
313,USD,0.0
314,OVV,0.021009537520244734
315,ON,0.0
316,TTE,0.10163044588489492
317,BLDP,0.0
318,COST,0.010594894798675638
319,ORMP,0.0
320,XLC,0.0
321,SIGA,0.049019607843137254
322,OKTA,0.0
323,ETSY,0.0
324,CZR,0.0
325,FERG,0.03083470620538166
326,ICLN,0.0
327,SBS,0.0
328,HSBC,0.0936902485659656
329,PCG,0.0
330,TAL,0.0
331,VNQ,0.0
332,SBUX,0.03895208548776285
333,UAA,0.0
334,GNRC,0.0
335,AMCR,0.06632653061224489
336,ADBE,0.0
337,PANW,0.0
338,EXPI,0.01661264181523501
339,BEN,0.09153318077803203
340,VEA,0.0
341,SPWR,0.0
342,ERF,0.007797029702970297
343,VYM,0.0
344,SQM,0.051828539700166563
345,DBC,0.0
346,DEI,0.11864406779661019
347,GGB,0.11014786885245903
348,QTEC,0.0
349,GEO,0.0
350,LRCX,0.027545085903318754
351,PENN,0.0
352,PG,0.04269574313993723
353,EZU,0.0
354,BRFS,0.0
355,SIRI,0.10513253833049406
356,ALV,0.0436154162666301
357,ZS,0.0
358,SO,0.06238303181534622
359,PDBC,0.0
360,ANVS,0.0
361,GPS,0.09284979423868313
362,JWN,0.02947259565667012
363,ARTW,0.0
364,DDD,0.0
365,VGLT,0.0
366,STX,0.08947172619047619
367,SKM,0.1285842269651223
368,CNHI,0.0
369,SM,0.0006656312402928777
370,VTI,0.0
371,GMRE,0.1930758988015979
372,MUB,0.0
373,JNJ,0.033957553058676655
374,DDM,0.0
375,GS,0.04317789291882557
376,SPYG,0.0
377,EWU,0.0
378,OXLC,0.3124999999999998
379,SHY,0.0
380,ASX,0.14765903846153847
381,BKR,0.0472027972027972
382,MDB,0.0
383,DHY,0.16638418079096054
384,SSL,0.04952311931818181
385,GILD,0.07823922849587805
386,DISH,0.0
387,CFG,0.06767561393489435
388,CNQ,0.0
389,NAT,0.04428044280442805
390,PFL,0.19706535141800258
391,JPST,0.0
392,ALLY,0.054620405358983166
393,BILL,0.0
394,FLNG,0.11747187293183323
395,LIN,0.0283674963396779
396,PFN,0.20019830028328617
397,GTO,0.0
398,TXN,0.04168759417378201
399,METC,0.04342610364683302
400,SPYD,0.0
401,AGG,0.0
402,USHY,0.0
403,ITB,0.0
404,PDI,0.21159090909090902
405,GORO,0.039920155688622755
406,QGEN,0.0
407,TLK,0.07616786850477202
408,TOL,0.024231545882880862
409,EWA,0.0
410,AXP,0.01985611510791367
411,PSX,0.06032432432432432
412,STAG,0.08415538911216662
413,AVGO,0.0590687977762335
414,WPM,0.03160830492717694
415,SCHA,0.0
416,SPDW,0.0
417,LLY,0.016806465438070163
418,O,0.11598311218335344
419,VTN,0.09043659043659041
420,SPGP,0.0
421,GMAB,0.0
422,ACMR,0.0
423,USB,0.07860696517412934
424,IBM,0.08298266285137182
425,RF,0.05819070904645478
426,AQN,0.11185634328358209
427,PWZ,0.0
428,IVZ,0.0734168406402227
429,GLO,0.3494043321299639
430,MRK,0.053767123287671234
431,V,0.0116411902301039
432,INDA,0.0
433,SHYG,0.0
434,SI,0.0
435,ARGX,0.0
436,TIP,0.0
437,ABR,0.21265822784810126
438,EUO,0.0
439,CRH,0.07294042618900555
440,FTI,0.0
441,MCHP,0.029959260419931057
442,NGG,0.10985898709036744
443,IXUS,0.0
444,RELX,0.0522317415730337
445,VWO,0.0
446,CSIQ,0.0
447,IYE,0.0
448,CURE,0.0
449,ALK,0.0
450,VIPS,0.0
451,CCXI,0.0
452,BND,0.0
453,NVS,0.0439557131526768
454,RA,0.2155644241733181
455,AEG,0.09053065693430656
456,XLI,0.0
457,VERU,0.0
458,CPRI,0.0
459,SPYV,0.0
460,FTNT,0.0
461,UTSL,0.0
462,LOW,0.024593073373561175
463,GOF,0.21898101265822792
464,CPE,0.0
465,BIL,0.0
466,PHM,0.02544275380394113
467,UGL,0.0
468,SAP,0.05759346977404471
469,SEDG,0.0
470,CLOU,0.0
471,PMT,0.24226804123711335
472,ADM,0.02703651685393259
473,HBI,0.12211668928086838
474,DBX,0.0
475,PAVE,0.0
476,SCHG,0.0
477,ACLS,0.0
478,BSV,0.0
479,KEY,0.07120743034055729
480,IYR,0.0
481,DHI,0.01807815324711445
482,ACEV,0.0
483,DRIO,0.0
484,USA,0.20209059233449475
485,ZTEK,0.0
486,AVLR,0.0
487,MGY,0.016521739130434785
488,SSRM,0.028295376121463076
489,CAT,0.037566882568290626
490,ROST,0.02383145291273313
491,JPC,0.1448920863309353
492,GLDD,0.0
493,CNK,0.0
494,TEAM,0.0
495,CCEP,0.04946284691136974
496,FANG,0.05651899178543845
497,RGP,0.052996845425867516
498,LBRT,0.0
499,THO,0.03508287292817679
500,WANT,0.0
501,BNTX,0.015670700022270063
502,HBAN,0.080999242997729
503,SCHE,0.0
504,SCHM,0.0
505,ARWR,0.0
506,VIG,0.0
507,OHI,0.13668820129207754
508,VIV,0.09288987012987013
509,BKLN,0.0
510,SNN,0.053134590092064886
511,VGT,0.0
512,DRIV,0.0
513,SCHP,0.0
514,TD,0.0
515,VATE,0.0
516,PTY,0.19273631840796013
517,DGRO,0.0
518,UNM,0.04360884190293129
519,ONEW,0.06022080963532954
520,PUK,0.09341978866474543
521,TPVG,0.2258064516129032
522,PPC,0.0
523,PBF,0.0
524,GAB,0.20111731843575414
525,IRBT,0.0
526,CLR,0.017934002869440458
527,XEL,0.055003341129301705
528,BNS,0.0
529,KSS,0.09248982611912689
530,LIT,0.0
531,NKX,0.09092480553154711
532,SPUU,0.0
533,ECC,0.2407906558849956
534,SRLN,0.0
535,LITE,0.0
536,IGR,0.17770034843205582
537,EXAS,0.0
538,RELL,0.01846153846153846
539,PGX,0.0
540,AAAU,0.0
541,GBOX,0.0
542,MAC,0.10676156583629894
543,DQ,0.0
544,EQT,0.009265693768820941
545,HD,0.0432611142374789
546,ENB,0.0
547,KRBN,0.0
548,OII,0.0
549,EXEL,0.0
550,LNG,0.00985632183908046
551,NOV,0.010822510822510822
552,AEP,0.055428364863236546
553,VTRS,0.07894736842105263
554,USEP,0.0
555,PTEN,0.0125962211336599
556,VT,0.0
557,TFI,0.0
558,MPC,0.03257207038562336
559,KYN,0.1514251781472684
560,IEFA,0.0
561,TFLO,0.0
562,GLDM,0.0
563,CELZ,0.0
564,CPRX,0.0
565,HZNP,0.0
566,FUN,0.0075339025615268704
567,SCHF,0.0
568,ALC,0.0
569,RMBS,0.0
570,SLM,0.03227888960619755
571,BST,0.20516004009355163
572,HDB,0.014664228024369017
573,BMY,0.04433285509325682
574,MPLX,0.15347490347490347
575,WIA,0.26914380209915273
576,BTZ,0.1613461538461539
577,IJR,0.0
578,OUNZ,0.0
579,EWY,0.0
580,GIS,0.04100862641008626
581,EXC,0.05844155844155845
582,NTR,0.03916885598280392
583,APO,0.02460529013737954
584,NXE,0.0
585,VFC,0.12019397298233463
586,HOLX,0.0
587,FXL,0.0
588,IBB,0.0
589,PEP,0.047166016954396386
590,CVI,0.2425982905982906
591,IP,0.1861533586818758
592,PPL,0.09359805510534847
593,ADT,0.029553679131483723
594,MA,0.0077974031257416
595,CAG,0.05646879756468797
596,RACE,0.0
597,ZION,0.04506650784196942
598,EWH,0.0
599,DLTR,0.0
600,EXPE,0.0
601,IEO,0.0
602,HIMX,0.283955223880597
603,GOVT,0.0
604,PXD,0.10339458112737465
605,FL,0.05701615457713019
606,SPB,0.059857482185273155
607,HLIT,0.0
608,KR,0.02976744186046511
609,VLO,0.05167867815081737
610,RYAAY,0.0
611,LEN,0.024004608884905902
612,AES,0.037138844301765644
613,KSA,0.0
614,XME,0.0
615,PKX,0.13781074527820317
616,BJ,0.0
617,STLD,0.02714455132428515
618,AREC,0.0
619,SPHD,0.0
620,HDV,0.0
621,IEUR,0.0
622,TCPC,0.18901890189018902
623,D,0.07023606150023295
624,IXC,0.0
625,SCHH,0.0
626,CLB,0.0036122817579771226
627,VOT,0.0
628,KXI,0.0
629,MTNB,0.0
630,IIPR,0.0
631,ABBV,0.0585903718650908
632,AMKR,0.015625
633,NTES,0.024506536785439632
634,PFG,0.05733824302998421
635,CTSH,0.026158317661138655
636,PZA,0.0
637,VTEB,0.0
638,AVXL,0.0
639,ILMN,0.0
640,TAN,0.0
641,FTHI,0.0
642,PERI,0.0
643,FSK,0.24640088593576967
644,SUPN,0.0
645,SSNC,0.023026315789473686
646,MVO,0.16506849315068492
647,IVW,0.0
648,PCM,0.18765432098765436
649,CHRW,0.03934184157789262
650,BXMT,0.19169611307420495
651,PNC,0.05220034359719836
652,WDAY,0.0
653,MCD,0.03473562331146275
654,CG,0.06186726659167603
655,SPLV,0.0
656,TIMB,0.0
657,UBT,0.0
658,XTN,0.0
659,AGRO,0.01846063454759107
660,SUN,0.12651340996168584
661,FLOT,0.0
662,VXF,0.0
663,SACH,0.19946091644204852
664,NMI,0.06183162684869172
665,EBR,0.020974341351660937
666,BRY,0.12117780294450736
667,SGML,0.0
668,ORCL,0.030336546057829043
669,UNP,0.041253450567426644
670,RNG,0.0
671,MFA,0.1843163538873995
672,AWK,0.029187916830129463
673,COHR,0.0
674,KRE,0.0
675,GPRE,0.0
676,CDXC,0.0
677,AXSM,0.0
678,IJH,0.0
679,RYT,0.0
680,AMT,0.04130915069619277
681,SCHW,0.015610281254205355
682,DVY,0.0
683,LULU,0.0
684,BSX,0.0
685,ARI,0.2892561983471074
686,CF,0.019083969465648856
687,BATT,0.0
688,MSGS,0.0
689,BHC,0.0
690,FRHC,0.0
691,PAYC,0.0
692,BSM,0.10167050691244241
693,ARLP,0.05758946935417524
694,FENY,0.0
695,IWD,0.0
696,TRMD,0.029029029029029027
697,NWL,0.0988538681948424
698,MTDR,0.005226761016403989
699,CELH,0.0
700,CL,0.03971590085519641
701,COF,0.042612123149035896
702,BDN,0.18566775244299674
703,TREE,0.0
704,ODFL,0.0057683433317951074
705,NEE,0.0316694904209566
706,PLL,0.0
707,TPX,0.020446096654275096
708,ITA,0.0
709,MAT,0.0
710,TMUS,0.0
711,CROX,0.0
712,COUP,0.0
713,DGII,0.0
714,IHI,0.0
715,CGAU,0.0
716,SJT,0.16975164179104474
717,PFLT,0.1825075834175935
718,BOTZ,0.0
719,DBMF,0.0
720,DIVO,0.0
721,TKR,0.02858489084341134
722,MX,0.0
723,MIDU,0.0
724,MYOV,0.0
725,MKSI,0.015928562809219258
726,AVK,0.32589585211902616
727,SEAS,0.0
728,SWBI,0.055447470817120634
729,DT,0.0
730,TWI,0.0
731,KREF,0.17970149253731343
732,VNOM,0.09176915799432356
733,NR,0.0
734,PBFX,0.09013520280420631
735,SDY,0.0
736,RQI,0.13571428571428573
737,FHN,0.045612510860121636
738,SLRC,0.22179304482225662
739,BG,0.03771047708138447
740,PVH,0.0031492756665966824
741,VNO,0.14915572232645405
742,JBL,0.0079734219269103
743,VCIT,0.0
744,BERY,0.0
745,WPP,0.0924170830359267
746,BSAC,0.14538077192982457
747,VICI,0.081266318537859
748,ADTN,0.02631578947368421
749,IDT,0.0
750,SWKS,0.03853211009174312
751,ALB,0.010072285619931754
752,ASPN,0.0
753,H,0.0
754,NFE,0.014912654452492544
755,CBRL,0.08201202843083652
756,CNI,0.0
757,EL,0.013332119943577374
758,TTWO,0.0
759,BKH,0.0542252433183995
760,RYLD,0.0
761,VTIP,0.0
762,SPG,0.11832720985519776
763,ZG,0.0
764,EDV,0.0
765,WEN,0.03743455497382198
766,MAR,0.004240282685512367
767,SCZ,0.0
768,PGP,0.19393491124260348
769,EVO,0.0
770,UDEC,0.0
771,E,0.12852408376963348
772,SCCO,0.11688582759340432
773,BOX,0.0
774,AWF,0.1370594713656388
775,TSCO,0.02219710204501079
776,SKE,0.0
777,MDLZ,0.04370249728555918
778,XYLD,0.0
779,ROCK,0.0
780,IRDM,0.0
781,WM,0.02737696469981964
782,VSH,0.03628177966101695
783,RWT,0.25789473684210523
784,NTLA,0.0
785,UGP,0.06272833333333334
786,CWB,0.0
787,MSTR,0.0
788,VTV,0.0
789,HEFA,0.0
790,CWH,0.13039253789350952
791,PW,0.0
792,TRT,0.0
793,FNDX,0.0
794,FTCS,0.0
795,HOG,0.02995810055865922
796,MDT,0.05411307934967241
797,PCB,0.04215581643543223
798,TRU,0.011343955663318321
799,HA,0.0
800,BPT,0.23941479969765686
801,FRGAP,0.14266304347826086
802,WY,0.11060711793440335
803,BK,0.05167173252279636
804,BLOK,0.0
805,XFLT,0.22227564102564096
806,CCAP,0.22606774668630342
807,SPLK,0.0
808,EVRG,0.06828541374474054
809,KMX,0.0
810,SGOV,0.0
811,PAA,0.10386690647482014
812,TALO,0.0
813,LSCC,0.0
814,WIX,0.0
815,EC,0.2304818823529412
816,CBH,0.14867455621301778
817,VMBS,0.0
818,UDR,0.058096740273396424
819,VCSH,0.0
820,VXUS,0.0
821,HP,0.034642032332563515
822,USM,0.0
823,RODM,0.0
824,CTAS,0.01430686980748475
825,EOS,0.15448849104859327
826,IDE,0.1605140186915888
827,DD,0.036096256684491984
828,CSGP,0.0
829,MTA,0.0
830,IDCC,0.051884794578568406
831,MGV,0.0
832,LND,0.15021779661016949
833,ALTL,0.0
834,WMB,0.09785162806310843
835,HON,0.0391459074733096
836,SCHV,0.0
837,MDYG,0.0
838,MDYV,0.0
839,FISV,0.0
840,GRFS,0.07328828250401284
841,CCI,0.07346483066617045
842,VSDA,0.0
843,IBHE,0.0
844,BNDX,0.0
845,FAST,0.0386041439476554
846,HSY,0.024687103210593142
847,NUE,0.027954090948613168
848,PSTG,0.0
849,FIVG,0.0
850,HES,0.016575663026521064
851,PEN,0.0
852,AQNA,0.1107944778685002
853,SPIP,0.0
854,BSTZ,0.2604138715179079
855,BGS,0.22330423102753527
856,XNCR,0.0
857,BGFV,0.32995391705069127
858,SSNT,0.16260162601626016
859,EWM,0.0
860,HYT,0.17599286563614747
861,ASIX,0.015882712278558336
862,AUPH,0.0
863,EWL,0.0
864,BUG,0.0
865,FXU,0.0
866,ORLY,0.0
867,OGE,0.07099303135888502
868,ASO,0.005049371633752244
869,MELI,0.0
870,SCHZ,0.0
871,IEI,0.0
872,SHM,0.0
873,UNH,0.020501138952164006
874,ESTC,0.0
875,GOOD,0.15427576150356453
876,PHX,0.023224043715846993
877,RPD,0.0
878,INMD,0.0
879,KBH,0.032432432432432434
880,OKE,0.10287914909224283
881,BIIB,0.0
882,BBY,0.08430187509685418
883,AMBA,0.0
884,NOVA,0.0
885,APH,0.017600114008835686
886,MET,0.04616600790513834
887,NEOG,0.0
888,PII,0.039294554455445545
889,HUN,0.05376874506708761
890,CRC,0.016011302095596893
891,URBN,0.0
892,DEA,0.10573715810540361
893,AOD,0.1525837988826816
894,TEI,0.26634743875278394
895,TTM,0.0
896,SNDX,0.0
897,JJT,0.0
898,CIK,0.16699218750000003
899,DDS,0.057953494986844906
900,IGSB,0.0
901,AXON,0.0
902,ANET,0.0
903,AY,0.11773818745158791
904,CRSP,0.0
905,EMR,0.03944494410895542
906,IXJ,0.0
907,CP,0.0
908,OGIG,0.0
909,AQNB,0.10091145833333334
910,HRZN,0.22189349112426038
911,ASA,0.00228310502283105
912,OCSL,0.17019543973941367
913,BCE,0.0
914,MODG,0.0
915,BLDR,0.0
916,DGRW,0.0
917,SCHR,0.0
918,HASI,0.09112233850595454
919,EBR.B,0.022012677595628416
920,FNGS,0.0
921,SIMO,0.04194500543731552
922,HDSN,0.0
923,VOE,0.0
924,BCRX,0.0
925,SCHX,0.0
926,UTF,0.13164953062136786
927,FNV,0.017643142476697737
928,PLMR,0.0
929,VMC,0.014667597942726525
930,GRIN,0.11368334022323273
931,SBR,0.1062826373100395
932,CIB,0.09213561484918796
933,VECO,0.0
934,AGCO,0.09213377296278852
935,SYY,0.039063582213602996
936,THW,0.1716176470588235
937,EW,0.0
938,CHGG,0.0
939,CCU,0.24083468342644326
940,JHMC,0.0
941,WMS,0.005238828967642526
942,KKR,0.0034521158129175947
943,VLUE,0.0
944,DEO,0.04645067722653915
945,EMN,0.07058986047796656
946,MCI,0.10794602698650674
947,DE,0.020244279095886566
948,MUC,0.09684893419833183
949,FITBI,0.11524532803180916
950,FVRR,0.0
951,CPB,0.047608835513617845
952,LAND,0.047421400992829585
953,TU,0.0
954,ELP,0.16068531810766723
955,GDS,0.0
956,BHK,0.15476377952755904
957,IHG,0.026243429033562474
958,PZZA,0.029775771694816544
959,PING,0.0
960,FLR,0.0
961,LPSN,0.0
962,DIV,0.0
963,HLT,0.0024717805058910767
964,WELL,0.06245733788395904
965,IJS,0.0
966,XPO,1.2937435897435898
967,AJRD,0.121921482565228
968,PGTI,0.0
969,OXSQ,0.25163398692810474
970,QQQX,0.15321478708469818
971,CSB,0.0
972,DK,0.01335559265442404
973,LNC,0.05576923076923077
974,COGT,0.0
975,IGE,0.0
976,CUZ,0.08453237410071944
977,KEYS,0.0
978,ANGL,0.0
979,IWY,0.0
980,WFRD,0.0
981,AMLP,0.0
982,ETG,0.1576013513513513
983,GLNG,0.0
984,VDE,0.0
985,GFF,0.08333333333333333
986,MINT,0.0
987,ENTG,0.006574141709276845
988,IEP,0.26753296388304987
989,VDC,0.0
990,SEE,0.030895047705588364
991,TRV,0.03971188169301377
992,SHAK,0.0
993,FXA,0.0
994,CDNS,0.0
995,ISRG,0.0
996,FE,0.06481994459833795
997,PALL,0.0
998,AVID,0.0
999,HRB,0.04993429697766098
1000,PRU,0.07740447957839264
1001,NATI,0.042167135190391
1002,FIW,0.0
1003,SONY,0.012132013251016413
1004,OPCH,0.0
1005,AFL,0.03796151846073844
1006,ATKR,0.0
1007,REPL,0.0
1008,MHK,0.0
1009,FTEC,0.0
1010,SLYV,0.0
1011,TMX,0.0
1012,NBTB,0.04256926952141058
1013,VPU,0.0
1014,KBWD,0.0
1015,FNGO,0.0
1016,AMTX,0.0
1017,ZTR,0.23357664233576644
1018,FSS,0.01530984204131227
1019,DIOD,0.0
1020,MOH,0.0
1021,SBCF,0.027894907557573796
1022,BYRN,0.0
1023,KDP,0.03527397260273972
1024,ETV,0.16168970814132105
1025,ENLC,0.06411917098445596
1026,EAT,0.0
1027,USAC,0.17307692307692307
1028,WSC,0.0
1029,QLYS,0.0
1030,HFWA,0.044191019244476125
1031,NSC,0.032110733094095165
1032,NRO,0.178018018018018
1033,VMW,0.24952190146616882
1034,FSTA,0.0
1035,HEDJ,0.0
1036,BAR,0.0
1037,BLK,0.05661337209302325
1038,PGNY,0.0
1039,SITM,0.0
1040,HYMB,0.0
1041,PXE,0.0
1042,RVNC,0.0
1043,CIBR,0.0
1044,SPMD,0.0
1045,EQR,0.06852710698864545
1046,LUNA,0.0
1047,YCS,0.0
1048,HPK,0.008375209380234507
1049,CHCT,0.08378681177976953
1050,SPDV,0.0
1051,MQY,0.10674549469964661
1052,YY,0.13281249999999997
1053,CBAT,0.0
1054,ZTS,0.011705231729660039
1055,DRI,0.05163497493834036
1056,VYMI,0.0
1057,ALCO,0.11442965095358043
1058,PCAR,0.04459397810218978
1059,EWI,0.0
1060,TER,0.009440062071641019
1061,MGEE,0.03707390888818094
1062,XPEL,0.0
1063,EZPW,0.0
1064,JLL,0.0
1065,ARCH,0.10201801550171076
1066,AHH,0.11228406909788867
1067,HRMY,0.0
1068,CNP,0.037672510257366655
1069,SONO,0.0
1070,CALM,0.01693082230095096
1071,DEN,0.0
1072,PM,0.1024217365623154
1073,VOOG,0.0
1074,PLAY,0.0
1075,UGA,0.0
1076,CEIX,0.01422475106685633
1077,IGLB,0.0
1078,TGS,0.0
1079,VEEV,0.0
1080,YORW,0.03578133333333333
1081,DTE,0.06079635314913016
1082,SMAR,0.0
1083,CAR,0.0
1084,BEP,0.0715225254850378
1085,SHAG,0.0
1086,DY,0.0
1087,WIP,0.0
1088,EQIX,0.03305281807108848
1089,OTTR,0.03898785425101215
1090,FHLC,0.0
1091,KMLM,0.0
1092,CMBS,0.0
1093,EWT,0.0
1094,INBK,0.013631937682570594
1095,ARE,0.05929939142051358
1096,XSLV,0.0
1097,EFC,0.24978392394122728
1098,NI,0.055691554467564255
